% Model:              3DSLM_TI_Por0.4_Abs0.5_ETcomparison.mph
% Version:            COMSOL 5.2.0.220
% Date:               Nov 10 2019, 16:38
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% T                       Height
900.1001001001001         375.55413117730495
901.2012012012012         375.55413117730495
902.3023023023023         375.55413117730495
903.4034034034034         375.55413117730495
904.5045045045046         375.55413117730495
905.6056056056057         375.55413117730495
906.7067067067067         375.55413117730495
907.8078078078078         375.55413117730495
908.9089089089089         375.55413117730495
910.01001001001           375.55413117730495
911.1111111111111         375.55413117730495
912.2122122122122         375.55413117730495
913.3133133133133         375.55413117730495
914.4144144144144         375.55413117730495
915.5155155155155         375.55413117730495
916.6166166166166         375.55413117730495
917.7177177177177         375.55413117730495
918.8188188188188         375.55413117730495
919.91991991992           375.55413117730495
921.021021021021          375.55413117730495
922.1221221221222         375.55413117730495
923.2232232232233         375.55413117730495
924.3243243243244         375.55413117730495
925.4254254254254         375.55413117730495
926.5265265265265         375.55413117730495
927.6276276276276         375.55413117730495
928.7287287287287         375.55413117730495
929.8298298298298         375.55413117730495
930.9309309309309         375.55413117730495
932.032032032032          375.55413117730495
933.1331331331331         375.55413117730495
934.2342342342342         375.55413117730495
935.3353353353353         375.55413117730495
936.4364364364365         375.55413117730495
937.5375375375376         375.55413117730495
938.6386386386387         375.55413117730495
939.7397397397398         375.55413117730495
940.8408408408409         375.55413117730495
941.941941941942          375.55413117730495
943.0430430430431         375.55413117730495
944.1441441441441         375.55413117730495
945.2452452452452         375.55413117730495
946.3463463463463         375.55413117730495
947.4474474474474         375.55413117730495
948.5485485485485         375.55413117730495
949.6496496496496         375.55413117730495
950.7507507507507         375.55413117730495
951.8518518518518         375.55413117730495
952.952952952953          375.55413117730495
954.0540540540541         375.55413117730495
955.1551551551552         375.55413117730495
956.2562562562563         375.55413117730495
957.3573573573574         375.55413117730495
958.4584584584585         375.55413117730495
959.5595595595596         375.55413117730495
960.6606606606607         375.55413117730495
961.7617617617618         375.55413117730495
962.8628628628628         375.55413117730495
963.9639639639639         375.55413117730495
965.065065065065          375.55413117730495
966.1661661661661         375.55413117730495
967.2672672672672         375.55413117730495
968.3683683683684         375.55413117730495
969.4694694694695         375.55413117730495
970.5705705705706         375.55413117730495
971.6716716716717         375.55413117730495
972.7727727727728         375.55413117730495
973.8738738738739         375.55413117730495
974.974974974975          375.55413117730495
976.0760760760761         375.55413117730495
977.1771771771772         375.55413117730495
978.2782782782783         375.55413117730495
979.3793793793794         375.55413117730495
980.4804804804805         375.55413117730495
981.5815815815815         375.55413117730495
982.6826826826826         375.55413117730495
983.7837837837837         375.55413117730495
984.8848848848849         375.55413117730495
985.985985985986          375.55413117730495
987.0870870870871         375.55413117730495
988.1881881881882         375.55413117730495
989.2892892892893         375.55413117730495
990.3903903903904         375.55413117730495
991.4914914914915         375.55413117730495
992.5925925925926         375.55413117730495
993.6936936936937         375.55413117730495
994.7947947947948         375.55413117730495
995.8958958958959         375.55413117730495
996.996996996997          375.55413117730495
998.0980980980981         375.55413117730495
999.1991991991991         375.55413117730495
1000.3003003003003        375.55413117730495
1001.4014014014014        375.55413117730495
1002.5025025025025        375.55413117730495
1003.6036036036036        375.55413117730495
1004.7047047047047        375.55413117730495
1005.8058058058058        375.55413117730495
1006.9069069069069        375.55413117730495
1008.008008008008         375.55413117730495
1009.1091091091091        375.55413117730495
1010.2102102102102        375.55413117730495
1011.3113113113113        375.55413117730495
1012.4124124124124        375.55413117730495
1013.5135135135135        375.55413117730495
1014.6146146146147        375.55413117730495
