% Model:              3DSLM_TI_Por0.4_Abs0.5_ETcomparison.mph
% Version:            COMSOL 5.2.0.220
% Date:               Nov 10 2019, 17:04
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% t                       Height
300                       4585.2
300.70210631895685        4585.2
301.40421263791376        4585.2
302.1063189568706         4585.2
302.80842527582746        4585.2
303.51053159478437        4585.2
304.2126379137412         4585.2
304.91474423269807        4585.2
305.616850551655          4585.2
306.3189568706118         4585.2
307.0210631895687         4585.2
307.7231695085256         4585.2
308.42527582748244        4585.2
309.12738214643934        4585.2
309.8294884653962         4585.2
310.53159478435305        4585.2
311.23370110330995        4585.2
311.9358074222668         4585.2
312.63791374122366        4585.2
313.34002006018056        4585.2
314.0421263791374         4585.2
314.74423269809427        4585.2
315.4463390170512         4585.2
316.148445336008          4585.2
316.8505516549649         4585.2
317.5526579739218         4585.2
318.25476429287863        4585.2
318.9568706118355         4585.2
319.6589769307924         4585.2
320.36108324974924        4585.2
321.0631895687061         4585.2
321.765295887663          4585.2
322.46740220661985        4585.2
323.1695085255767         4585.2
323.8716148445336         4585.2
324.57372116349046        4585.2
325.2758274824473         4585.2
325.9779338014042         4585.2
326.68004012036107        4585.2
327.382146439318          4585.2
328.08425275827483        4585.2
328.7863590772317         4585.2
329.4884653961886         4585.2
330.19057171514544        4585.2
330.8926780341023         4585.2
331.5947843530592         4585.2
332.29689067201605        4585.2
332.9989969909729         4585.2
333.7011033099298         4585.2
334.40320962888666        4585.2
335.1053159478435         4585.2
335.8074222668004         4585.2
336.50952858575727        4585.2
337.2116349047142         4585.2
337.913741223671          4585.2
338.6158475426279         4585.2
339.3179538615848         4585.2
340.02006018054163        4585.2
340.7221664994985         4585.2
341.4242728184554         4585.2
342.12637913741224        4585.2
342.8284854563691         4585.2
343.530591775326          4585.2
344.23269809428285        4585.2
344.9348044132397         4585.2
345.6369107321966         4585.2
346.33901705115346        4585.2
347.0411233701103         4585.2
347.7432296890672         4585.2
348.44533600802407        4585.2
349.1474423269809         4585.2
349.84954864593783        4585.2
350.5516549648947         4585.2
351.25376128385153        4585.2
351.95586760280844        4585.2
352.6579739217653         4585.2
353.36008024072214        4585.2
354.06218655967905        4585.2
354.7642928786359         4585.2
355.46639919759275        4585.2
356.16850551654966        4585.2
356.8706118355065         4585.2
357.57271815446336        4585.2
358.27482447342027        4585.2
358.9769307923771         4585.2
359.679037111334          4585.2
360.3811434302909         4585.2
361.0832497492477         4585.2
361.78535606820463        4585.2
362.4874623871615         4585.2
363.18956870611834        4585.2
363.89167502507524        4585.2
364.5937813440321         4585.2
365.29588766298895        4585.2
365.99799398194585        4585.2
366.7001003009027         4585.2
367.4022066198596         4585.2
368.10431293881646        4585.2
368.8064192577733         4585.2
369.5085255767302         4585.2
370.2106318956871         4585.2
370.9127382146439         4585.2
371.61484453360083        4585.2
372.3169508525577         4585.2
373.01905717151453        4585.2
373.72116349047144        4585.2
374.4232698094283         4585.2
375.12537612838514        4585.2
375.82748244734205        4585.2
376.5295887662989         4585.2
377.23169508525575        4585.2
377.93380140421266        4585.2
378.6359077231695         4585.2
379.33801404212636        4585.2
380.04012036108327        4585.2
380.7422266800401         4585.2
381.44433299899697        4585.2
382.1464393179539         4585.2
382.8485456369107         4585.2
383.5506519558676         4585.2
384.2527582748245         4585.2
384.95486459378134        4585.2
385.6569709127382         4585.2
386.3590772316951         4585.2
387.06118355065195        4585.2
387.7632898696088         4585.2
388.4653961885657         4585.2
389.16750250752256        4585.2
389.8696088264794         4585.2
390.5717151454363         4585.2
391.27382146439317        4585.2
391.97592778335           4585.2
392.6780341023069         4585.2
393.3801404212638         4585.2
394.0822467402207         4585.2
394.78435305917753        4585.2
395.4864593781344         4585.2
396.1885656970913         4585.2
396.89067201604814        4585.2
397.59277833500505        4585.2
398.2948846539619         4585.2
398.99699097291875        4585.2
399.69909729187566        4585.2
400.4012036108325         4585.2
401.10330992978936        4585.2
401.80541624874627        4585.2
402.5075225677031         4585.2
403.20962888665997        4585.2
403.9117352056169         4585.2
404.61384152457373        4585.2
405.3159478435306         4585.2
406.0180541624875         4585.2
406.72016048144434        4585.2
407.4222668004012         4585.2
408.1243731193581         4585.2
408.82647943831495        4585.2
409.5285857572718         4585.2
410.2306920762287         4585.2
410.93279839518556        4585.2
411.6349047141424         4585.2
412.3370110330993         4585.2
413.03911735205617        4585.2
413.741223671013          4585.2
414.4433299899699         4585.2
415.1454363089268         4585.2
415.8475426278836         4585.2
416.54964894684053        4585.2
417.2517552657974         4585.2
417.95386158475424        4585.2
418.65596790371114        4585.2
419.358074222668          4585.2
420.06018054162485        4585.2
420.76228686058175        4585.2
421.4643931795386         4585.2
422.16649949849545        4585.2
422.86860581745236        4585.2
423.5707121364092         4585.2
424.27281845536606        4585.2
424.974924774323          4585.2
425.6770310932798         4585.2
426.37913741223673        4585.2
427.0812437311936         4585.2
427.78335005015043        4585.2
428.4854563691073         4585.2
429.1875626880642         4585.2
429.8896690070211         4585.2
430.5917753259779         4585.2
431.2938816449348         4585.2
431.9959879638917         4585.2
432.69809428284856        4585.2
433.4002006018054         4585.2
434.1023069207623         4585.2
434.80441323971917        4585.2
435.506519558676          4585.2
436.2086258776329         4585.2
436.9107321965898         4585.2
437.6128385155466         4585.2
438.31494483450354        4585.2
439.0170511534604         4585.2
439.71915747241724        4585.2
440.42126379137414        4585.2
441.123370110331          4585.2
441.82547642928785        4585.2
442.52758274824475        4585.2
443.2296890672016         4585.2
443.93179538615846        4585.2
444.63390170511536        4585.2
445.3360080240722         4585.2
446.03811434302906        4585.2
446.740220661986          4585.2
447.4423269809428         4585.2
448.1444332998997         4585.2
448.8465396188566         4585.2
449.54864593781343        4585.2
450.2507522567703         4585.2
450.9528585757272         4585.2
451.65496489468404        4585.2
452.3570712136409         4585.2
453.0591775325978         4585.2
453.76128385155465        4585.2
454.4633901705115         4585.2
455.1654964894684         4585.2
455.8676028084253         4585.2
456.5697091273821         4585.2
457.271815446339          4585.2
457.9739217652959         4585.2
458.6760280842527         4585.2
459.37813440320963        4585.2
460.08024072216654        4585.2
460.78234704112333        4585.2
461.48445336008024        4585.2
462.18655967903715        4585.2
462.88866599799394        4585.2
463.59077231695085        4585.2
464.29287863590775        4585.2
464.9949849548646         4585.2
465.69709127382146        4585.2
466.39919759277836        4585.2
467.1013039117352         4585.2
467.80341023069207        4585.2
468.505516549649          4585.2
469.2076228686058         4585.2
469.9097291875627         4585.2
470.6118355065196         4585.2
471.31394182547643        4585.2
472.0160481444333         4585.2
472.7181544633902         4585.2
473.42026078234704        4585.2
474.1223671013039         4585.2
474.8244734202608         4585.2
475.52657973921765        4585.2
476.2286860581745         4585.2
476.9307923771314         4585.2
477.63289869608826        4585.2
478.3350050150451         4585.2
479.037111334002          4585.2
479.73921765295887        4585.2
480.4413239719157         4585.2
481.14343029087263        4585.2
481.8455366098295         4585.2
482.54764292878633        4585.2
483.24974924774324        4585.2
483.9518555667001         4585.2
484.65396188565694        4585.2
485.35606820461385        4585.2
486.0581745235707         4585.2
486.76028084252755        4585.2
487.46238716148446        4585.2
488.16449348044137        4585.2
488.86659979939816        4585.2
489.56870611835507        4585.2
490.270812437312          4585.2
490.97291875626877        4585.2
491.6750250752257         4585.2
492.3771313941826         4585.2
493.0792377131394         4585.2
493.7813440320963         4585.2
494.4834503510532         4585.2
495.18555667001004        4585.2
495.8876629889669         4585.2
496.5897693079238         4585.2
497.29187562688065        4585.2
497.9939819458375         4585.2
498.6960882647944         4585.2
499.39819458375126        4585.2
500.1003009027081         4585.2
500.802407221665          4585.2
501.5045135406219         4585.2
502.2066198595787         4585.2
502.90872617853563        4585.2
503.6108324974925         4585.2
504.31293881644933        4585.2
505.01504513540624        4585.2
505.7171514543631         4585.2
506.41925777331994        4585.2
507.12136409227685        4585.2
507.8234704112337         4585.2
508.52557673019055        4585.2
509.22768304914746        4585.2
509.9297893681043         4585.2
510.63189568706116        4585.2
511.33400200601807        4585.2
512.036108324975          4585.2
512.7382146439318         4585.2
513.4403209628887         4585.2
514.1424272818456         4585.2
514.8445336008024         4585.2
515.5466399197593         4585.2
516.2487462387162         4585.2
516.950852557673          4585.2
517.6529588766299         4585.2
518.3550651955868         4585.2
519.0571715145436         4585.2
519.7592778335005         4585.2
520.4613841524574         4585.2
521.1634904714142         4585.2
521.8655967903711         4585.2
522.567703109328          4585.2
523.2698094282848         4585.2
523.9719157472417         4585.2
524.6740220661986         4585.2
525.3761283851554         4585.2
526.0782347041123         4585.2
526.7803410230692         4585.2
527.482447342026          4585.2
528.1845536609829         4585.2
528.8866599799399         4585.2
529.5887662988966         4585.2
530.2908726178536         4585.2
530.9929789368105         4585.2
531.6950852557673         4585.2
532.3971915747242         4585.2
533.0992978936811         4585.2
533.8014042126379         4585.2
534.5035105315948         4585.2
535.2056168505517         4585.2
535.9077231695085         4585.2
536.6098294884654         4585.2
537.3119358074223         4585.2
538.0140421263791         4585.2
538.716148445336          4585.2
539.4182547642929         4585.2
540.1203610832497         4585.2
540.8224674022066         4585.2
541.5245737211635         4585.2
542.2266800401203         4585.2
542.9287863590772         4585.2
543.6308926780341         4585.2
544.3329989969909         4585.2
545.0351053159478         4585.2
545.7372116349047         4585.2
546.4393179538615         4585.2
547.1414242728184         4585.2
547.8435305917753         4585.2
548.5456369107321         4585.2
549.247743229689          4585.2
549.949849548646          4585.2
550.6519558676029         4585.2
551.3540621865596         4585.2
552.0561685055166         4585.2
552.7582748244735         4585.2
553.4603811434303         4585.2
554.1624874623872         4585.2
554.8645937813441         4585.2
555.5667001003009         4585.2
556.2688064192578         4585.2
556.9709127382146         4585.2
557.6730190571716         4585.2
558.3751253761284         4585.2
559.0772316950852         4585.2
559.7793380140422         4585.2
560.481444332999          4585.2
